,Unnamed: 0,ep_num,air_date,round_name,coord,category,value,daily_double,question,answer,correct_attempts,wrong_attempts,value_tuple,value_num,difficulty,topic_cluster,topic_name,human_score
349,30447,4253,2003-02-12,Jeopardy,"(1, 2)",ART & ARTISTS,"(400,)",False,George Romney painted many portraits of Lady Hamilton dressed as this militant 15th century saint,Joan of Arc,1.0,0.0,"(400,)",400.0,easy,5,"Mythology, Literature & Wordplay",1
350,12913,2811,1996-11-18,Jeopardy,"(6, 1)",GARNISHES,"(100,)",False,"""Joy of Cooking"" says the most popular garnish for clear soups is this citrus fruit",lemon,1.0,0.0,"(100,)",100.0,easy,7,American Pop Culture,1
351,29139,4231,2003-01-13,Jeopardy,"(3, 2)",BAY WATCHING,"(400,)",False,"The Ganges Fan, a massive layer of sediment, extends hundreds of miles into this bay",Bay of Bengal,1.0,1.0,"(400,)",400.0,easy,15,Literature & Language,0
352,17258,2883,1997-02-26,Jeopardy,"(5, 2)",DOGS,"(200,)",False,"Despite its name, the Great Dane originated in this country, as did the Rottweiler",Germany,1.0,0.0,"(200,)",200.0,easy,9,Inventions & Notable Names,1
353,48026,7535,2017-05-19,Double Jeopardy,"(2, 1)",THE OSCAR-WINNING ROLE,"(400,)",False,"Winning for her role as Rose Maxson, she called ""Fences"" a movie about ""life & forgiveness & grace""",Viola Davis,1.0,1.0,"(400,)",400.0,easy,13,Trivia & Famous People,0
354,22260,2968,1997-06-25,Double Jeopardy,"(5, 1)",MAMMALS,"(200,)",False,This term for meat-eating mammals encompasses fish eaters like seals,Carnivores,1.0,0.0,"(200,)",200.0,easy,9,Inventions & Notable Names,1
355,25614,4173,2002-10-23,Jeopardy,"(6, 1)","""R""RRRRRRRRR","(200,)",False,"Sometimes it's necessary to do this, meaning to reload your computer's operating system",reboot,1.0,0.0,"(200,)",200.0,easy,19,20th Century History & Pop Culture,1
356,60526,7744,2018-04-19,Double Jeopardy,"(4, 1)","STRAIGHT ""A""s IN SCIENCE","(400,)",False,Get in shape with this word that means occurring in the presence of oxygen,aerobic,1.0,0.0,"(400,)",400.0,easy,19,20th Century History & Pop Culture,1
357,56756,7680,2018-01-19,Jeopardy,"(4, 2)",STATES BY LAKES,"(400,)",False,"Mark Twain Lake,Blind Pony Lake",Missouri,1.0,0.0,"(400,)",400.0,easy,4,"Nature, Geography & Earth Science",1
358,22684,2975,1997-07-04,Double Jeopardy,"(2, 1)",FASHION DESIGNERS,"(200,)",False,She introduced her DKNY Kids line in 1992,Donna Karan,1.0,0.0,"(200,)",200.0,easy,5,"Mythology, Literature & Wordplay",1
359,24849,4160,2002-10-04,Double Jeopardy,"(1, 1)",INDONESIA,"(400,)",False,In 1985 Sukarno-Hatta Int'l Airport was opened at Cengkareng just west of this city's center,Jakarta,1.0,0.0,"(400,)",400.0,easy,1,"Dates, Time & Numbers",1
360,21340,2954,1997-06-05,Jeopardy,"(5, 4)",PHOBIAS,"(400,)",False,"Because pteronophobics fear these, they should avoid chicken coops & fan dancers",Feathers,1.0,0.0,"(400,)",400.0,easy,5,"Mythology, Literature & Wordplay",1
361,10882,2759,1996-09-05,Jeopardy,"(1, 2)",ROBIN HOOD,"(200,)",False,"Originally a character in May Day games & Morris dances, she became Robin's girlfriend",Maid Marian,1.0,0.0,"(200,)",200.0,easy,2,"Politics, Government & Industry",1
362,20667,2943,1997-05-21,Jeopardy,"(6, 3)",GRAMMAR,"(300,)",False,"When reading this clue, a dangling one of these is included",participle,1.0,0.0,"(300,)",300.0,easy,19,20th Century History & Pop Culture,1
363,697,17,1984-10-02,Double Jeopardy,"(6, 1)",PALINDROMES,"(200,)",False,High time of day for Gary Cooper,noon,1.0,0.0,"(200,)",200.0,easy,19,20th Century History & Pop Culture,1
364,13282,2817,1996-11-26,Jeopardy,"(3, 2)",HOME RUN SLUGGERS,"(200,)",False,"On July 27, 1974 in the only game he ever pitched, Dodger Rex Hudson gave up this man's 726th home run",Hank Aaron,1.0,0.0,"(200,)",200.0,easy,15,Literature & Language,1
365,3229,327,1985-12-10,Jeopardy,"(3, 3)",1932,"(300,)",False,French medics found fewer germs were exchanged during a kiss than this less intimate greeting,handshake,1.0,0.0,"(300,)",300.0,easy,17,Religion,1
366,52437,7608,2017-10-11,Jeopardy,"(5, 2)",CARVE OUT,"(400,)",False,The carving of this mineral was popular during the Ming dynasty,jade,1.0,0.0,"(400,)",400.0,easy,12,History & World Leaders,1
367,18572,2907,1997-04-01,Jeopardy,"(3, 1)",BOOK & AUTHOR,"(100,)",False,"Upton Sinclair wrote ""The Jungle"" & he wrote ""The Jungle Book""",Rudyard Kipling,1.0,0.0,"(100,)",100.0,easy,6,Performing Arts,1
368,19946,2931,1997-05-05,Jeopardy,"(2, 4)",AFRICAN HISTORY,"(400,)",False,This west African country takes its name from a trading empire that once included Timbuktu,Mali,1.0,1.0,"(400,)",400.0,easy,17,Religion,0
369,4984,2535,1995-09-15,Jeopardy,"(6, 1)",MARTINS,"(100,)",False,This civil rights leader entered Morehouse College in Atlanta at age 15,"Martin Luther King, Jr.",1.0,0.0,"(100,)",100.0,easy,2,"Politics, Government & Industry",1
370,52849,7615,2017-10-20,Jeopardy,"(2, 1)",AROUND THE JEOPARDY! LIBRARY,"(200,)",False,"We still browse Encyclopedia Britannica, last printed in 2010 & first printed in this U.K. country in 1768",Scotland,1.0,1.0,"(200,)",200.0,easy,3,Food & Cuisine,0
371,55943,7667,2018-01-02,Jeopardy,"(1, 1)",THE '80s: WHO SAID IT?,"(200,)",False,"""Mr. Gorbachev, tear down this wall!""",Reagan,1.0,0.0,"(200,)",200.0,easy,17,Religion,1
372,3233,327,1985-12-10,Jeopardy,"(2, 4)",CHOCOLATE,"(400,)",False,"Cocoa is a misspelling of this word from Maya for ""bitter juice""",cacao,1.0,0.0,"(400,)",400.0,easy,7,American Pop Culture,1
373,38398,7374,2016-10-06,Double Jeopardy,"(6, 1)","THE NEW JEOPARDY! ""APP""","(400,)",False,"The work seen here is titled ""The Young"" this lad ""Learning a Skilled Trade""",Apprentice,1.0,0.0,"(400,)",400.0,easy,12,History & World Leaders,1
374,40510,7410,2016-11-25,Jeopardy,"(3, 2)",THIRD IN THE MOVIE SERIES,"(400,)",False,"In 1989 this title guy had a ""Last Crusade"", which turned out not to be true in 2008",Indiana Jones,1.0,0.0,"(400,)",400.0,easy,13,Trivia & Famous People,1
375,4541,423,1986-04-23,Double Jeopardy,"(6, 1)",POTENT QUOTABLES,"(200,)",False,"In the pirate drinking song, it follows “yo-ho-ho”",a bottle of rum,1.0,0.0,"(200,)",200.0,easy,8,Word Games,1
376,8206,2674,1996-03-28,Jeopardy,"(2, 1)",NURSERY RHYMES,"(100,)",False,He had to show the pieman his money before he could take a taste test,Simple Simon,1.0,0.0,"(100,)",100.0,easy,8,Word Games,1
377,27901,4210,2002-12-13,Jeopardy,"(5, 1)",A CZAR IS BORN,"(200,)",False,"Born 1530, died 1584, known for his extreme despotism",Ivan the Terrible,1.0,0.0,"(200,)",200.0,easy,2,"Politics, Government & Industry",1
378,41186,7421,2016-12-12,Double Jeopardy,"(6, 1)","SILENT ""H""","(400,)",False,"According to a proverb, it's ""the best policy""",honesty,1.0,0.0,"(400,)",400.0,easy,19,20th Century History & Pop Culture,1
379,7190,2624,1996-01-18,Jeopardy,"(6, 2)",HISTORY,"(200,)",False,From 1954 to 1969 he was president of North Vietnam,Ho Chi Minh,1.0,0.0,"(200,)",200.0,easy,17,Religion,1
380,12201,2791,1996-10-21,Jeopardy,"(1, 1)",BRAZIL,"(100,)",False,Francisco de Orellana said he ran into this race of warrior women while looking for El Dorado's gold,Amazons,1.0,0.0,"(100,)",100.0,easy,1,"Dates, Time & Numbers",1
381,45849,7499,2017-03-30,Jeopardy,"(2, 1)",TOOL TIME,"(200,)",False,"Using compressed air to break up pavement, this portable drill is slightly less noisy than fireworks going off 3' away",a jackhammer,1.0,0.0,"(200,)",200.0,easy,12,History & World Leaders,1
382,5757,2579,1995-11-16,Double Jeopardy,"(2, 1)",FLOWERS,"(200,)",False,This Christmas flower can grow as tall as 10 feet with leaves 6 inches long,Poinsettia,1.0,0.0,"(200,)",200.0,easy,5,"Mythology, Literature & Wordplay",1
383,16459,2870,1997-02-07,Jeopardy,"(4, 1)",ACTORS & ROLES,"(100,)",False,"In 1996 this funny man played ""The Cable Guy""",Jim Carrey,1.0,0.0,"(100,)",100.0,easy,13,Trivia & Famous People,1
384,15440,2853,1997-01-15,Jeopardy,"(2, 3)",WINES & SPIRITS,"(300,)",False,"Like calvados, Swiss batzi is a brandy made from this fruit",Apples,1.0,0.0,"(300,)",300.0,easy,7,American Pop Culture,1
385,10153,2736,1996-06-24,Jeopardy,"(5, 3)",FURNITURE,"(300,)",False,"From the name of a queen, it's the general term for English & American furniture of the period 1840-1900",Queen Victoria (Victorian furniture),1.0,1.0,"(300,)",300.0,easy,5,"Mythology, Literature & Wordplay",0
386,24465,4154,2002-09-26,Jeopardy,"(4, 2)",THAT'S THE SPOT,"(400,)",False,This patriot of few regrets was hanged in 1776 on what is now 66th & 3rd in New York City,Nathan Hale,1.0,0.0,"(400,)",400.0,easy,12,History & World Leaders,1
387,19544,2924,1997-04-24,Jeopardy,"(4, 2)",STATE CAPITALS,"(200,)",False,The area of this Wyoming capital was first occupied by the Native American tribe for which it's named,Cheyenne,1.0,0.0,"(200,)",200.0,easy,4,"Nature, Geography & Earth Science",1
388,59540,7728,2018-03-28,Jeopardy,"(3, 2)",POTPOURR-KNEE,"(400,)",False,"Here's Leonardo's version of the Annunciation, with this angel kneeling before the Virgin Mary",Gabriel,1.0,0.0,"(400,)",400.0,easy,12,History & World Leaders,1
389,5620,2577,1995-11-14,Jeopardy,"(5, 3)",THE OLD TESTAMENT,"(300,)",False,"After Abel's murder, Cain settled in this land east of Eden",Nod,1.0,0.0,"(300,)",300.0,easy,11,"Water, Transport & Landforms",1
390,12864,2810,1996-11-15,Jeopardy,"(6, 1)",VIVA LAS VEGAS,"(100,)",False,"New in 1996, Caesars Magical Empire is a subterranean dining & magic experience of this famed hotel",Caesars Palace,1.0,0.0,"(100,)",100.0,easy,3,Food & Cuisine,1
391,2862,311,1985-11-18,Double Jeopardy,"(6, 2)",“GUT”s,"(400,)",False,"Adjective describing sounds of German, & to non-English speakers, English",guttural,1.0,0.0,"(400,)",400.0,easy,19,20th Century History & Pop Culture,1
392,54231,7638,2017-11-22,Jeopardy,"(3, 2)",UNTOLD TV STORIES,"(400,)",False,"This crime-fighting dog got his name thanks to Sinatra's smooth stylings in ""Strangers In The Night""",Scooby-Doo,1.0,0.0,"(400,)",400.0,easy,0,Movies & Film,1
393,61790,7765,2018-05-18,Double Jeopardy,"(5, 1)",ARE YOU THEIR GOD?,"(400,)",False,"Not to be outdone, Horagalles, the Sami embodiment of this Norse god, carries 2 hammers",Thor,1.0,0.0,"(400,)",400.0,easy,11,"Water, Transport & Landforms",1
394,33933,4314,2003-05-08,Jeopardy,"(2, 1)",ON THE BROADWAY STAGE,"(200,)",False,"(Sofia of the Clue Crew is on the set of ""Rent"" at the Nederland Theatre.)  I'm on the Broadway set of ""Rent"", which premiered in 1996, the 100th anniversary of this Bohemian opera that inspired it",La Boheme,1.0,0.0,"(200,)",200.0,easy,18,Animals & Natural World,1
395,9551,2727,1996-06-11,Jeopardy,"(1, 4)",THE 1910s,"(400,)",False,Some Serbian officials provided support for Gavrilo Princip's June 1914 assassination of this archduke,(Franz) Ferdinand,1.0,0.0,"(400,)",400.0,easy,17,Religion,1
396,4655,441,1986-05-19,Double Jeopardy,"(6, 1)",DRUGS,"(200,)",False,"Most widely used vasodilator, many coronary patients keep this ""explosive"" close to their hearts",nitroglycerin,1.0,0.0,"(200,)",200.0,easy,5,"Mythology, Literature & Wordplay",1
397,43087,7452,2017-01-24,Jeopardy,"(2, 2)",WARTHOGS,"(400,)",False,"A warthog's enemies include these 2 predators that begin with the same ""L""etter",lions and leopards,1.0,0.0,"(400,)",400.0,easy,9,Inventions & Notable Names,1
398,44578,7477,2017-02-28,Jeopardy,"(5, 1)",ROBOTS,"(200,)",False,"These 2 robots from a galaxy far, far away first appeared in a 1977 hit movie",R2-D2 & C-3PO,1.0,0.0,"(200,)",200.0,easy,5,"Mythology, Literature & Wordplay",1
399,59190,7722,2018-03-20,Jeopardy,"(6, 1)",HOME RUN,"(200,)",False,"He hit a record-breaking 715th home run on April 8, 1974",Hank Aaron,1.0,0.0,"(200,)",200.0,easy,15,Literature & Language,1
400,6606,2610,1995-12-29,Double Jeopardy,"(1, 1)",SEAFARERS,"(200,)",False,"Among this ""Arabian Knights"" seafarer's adventures were finding a roc's egg & the Valley of Diamonds",Sinbad (the Sailor),1.0,0.0,"(200,)",200.0,easy,5,"Mythology, Literature & Wordplay",1
401,39846,7399,2016-11-10,Jeopardy,"(2, 2)",IT HAPPENED IN THE 20th CENTURY,"(400,)",False,In 1981 Ananda Chakrabarty received a patent for a life form made of just 1 this,a cell,1.0,0.0,"(400,)",400.0,easy,17,Religion,1
402,8342,2677,1996-04-02,Jeopardy,"(5, 3)",DJIA STOCKS,"(300,)",False,Foot Locker & Kinney Shoe Stores are owned by this five & dime company,Woolworth\'s,1.0,0.0,"(300,)",300.0,easy,5,"Mythology, Literature & Wordplay",1
403,57098,7686,2018-01-29,Jeopardy,"(2, 1)",WINTER OLYMPICS PREVIEW,"(200,)",False,The Pyeongchang games are the 2nd Olympics held in South Korea; the first were the 1988 summer games in this city,Seoul,1.0,0.0,"(200,)",200.0,easy,15,Literature & Language,1
404,717,18,1984-10-03,Jeopardy,"(2, 1)",TRIOS,"(100,)",False,"Education's ""3 R's""","reading, \'riting & \'rithmetic",1.0,0.0,"(100,)",100.0,easy,5,"Mythology, Literature & Wordplay",1
405,59587,7728,2018-03-28,Final Jeopardy,"(1, 1)",MUSICAL THEATER,"(3200, 5001, 0)",False,"This show has songs that weren't in the 1992 film it's based on, like ""I Wanna Dance With Somebody"" & ""How Will I Know""",The Bodyguard,3.0,0.0,"(3200, 5001, 0)",2733.6666666666665,hard,13,Trivia & Famous People,1
406,59336,7724,2018-03-22,Double Jeopardy,"(1, 3)",FORESTS,"(1200,)",False,"As its name indicates, this type of forest such as Monteverde in Costa Rica is higher than a rain forest & cooler",a cloud forest,0.0,3.0,"(1200,)",1200.0,hard,9,Inventions & Notable Names,0
407,297,9,1984-09-20,Double Jeopardy,"(2, 3)",GRAMMAR,"(2000,)",True,"It can be common, proper, collective or concrete",a noun,1.0,0.0,"(2000,)",2000.0,hard,19,20th Century History & Pop Culture,1
408,23610,4139,2002-09-05,Double Jeopardy,"(4, 3)",KNOWN BY THEIR INITIALS,"(1200,)",False,Behaviorist Burrhus Frederic...,B.F. Skinner,1.0,0.0,"(1200,)",1200.0,hard,2,"Politics, Government & Industry",1
409,29053,4229,2003-01-09,Double Jeopardy,"(2, 3)",GET INTO SHAPE,"(1200,)",False,"In the Old West, you did this to ""the wagons"" when there was an attack",circle,1.0,1.0,"(1200,)",1200.0,hard,12,History & World Leaders,0
410,62517,7778,2018-06-06,Final Jeopardy,"(1, 1)",GAMES,"(5700, 9199, 4801)",False,"Names used in other languages for this chess piece include malka, rainha & rouva",the queen,3.0,0.0,"(5700, 9199, 4801)",6566.666666666667,hard,15,Literature & Language,1
411,38718,7379,2016-10-13,Double Jeopardy,"(6, 5)","""N""TERTAINMENT","(2000,)",False,Drs. Troy & McNamara were the often conflicted plastic surgeons on this FX TV show,Nip/Tuck,1.0,0.0,"(2000,)",2000.0,hard,19,20th Century History & Pop Culture,1
412,48405,7541,2017-05-29,Double Jeopardy,"(3, 5)",PAINTERS OF MOTION,"(2000,)",False,"Baroque artist Artemisia Gentileschi went biblical, showing this Bible book gal gruesomely killing Holofernes",Judith,0.0,3.0,"(2000,)",2000.0,hard,5,"Mythology, Literature & Wordplay",0
413,33468,4305,2003-04-25,Double Jeopardy,"(2, 4)",BEST ACTOR OSCAR WINNERS,"(1600,)",False,1938:Spencer Tracy for this heartfelt drama,Boys Town,0.0,3.0,"(1600,)",1600.0,hard,13,Trivia & Famous People,0
414,54271,7638,2017-11-22,Double Jeopardy,"(4, 4)","THE ""MOTHER"" OF ALL WORDS","(1600,)",False,It's what Emma Lazarus called the Statue of Liberty in her poem for it,the Mother of Exiles,0.0,3.0,"(1600,)",1600.0,hard,14,World Regions & Capitals,0
415,43667,7461,2017-02-06,Double Jeopardy,"(5, 5)","HARD ""G""","(2000,)",False,Japanese dumplings,gyoza,1.0,0.0,"(2000,)",2000.0,hard,19,20th Century History & Pop Culture,1
416,44951,7483,2017-03-08,Double Jeopardy,"(3, 3)",CLOCKS,"(1200,)",False,"Once called a longcase clock, its name came from an 1876 song that said it was ""taller by half than the old man himself""",a grandfather clock,1.0,0.0,"(1200,)",1200.0,hard,5,"Mythology, Literature & Wordplay",1
417,31082,4263,2003-02-26,Double Jeopardy,"(2, 3)",WELL TRAINED,"(1200,)",False,"This country's Central Railway takes you up 13,000 feet going from La Oroya to Cuzco",Peru,0.0,3.0,"(1200,)",1200.0,hard,12,History & World Leaders,0
418,42536,7442,2017-01-10,Double Jeopardy,"(3, 4)",WOMEN POETS,"(3000,)",True,"""In Exile"" & ""In the Jewish Synagogue at Newport"" are 2 other poems by this woman who was put on a pedestal in N.Y.",Emma Lazarus,0.0,1.0,"(3000,)",3000.0,hard,16,"Sports, Royalty & Western History",0
419,34596,4324,2003-05-22,Final Jeopardy,"(1, 1)",ECONOMIC HISTORY,"(0, 10600, 12000)",False,"Before the first income tax was levied, the U.S. government got 90% of its revenue in the form of these",tariffs,3.0,0.0,"(0, 10600, 12000)",7533.333333333333,hard,17,Religion,1
420,47193,7521,2017-05-01,Double Jeopardy,"(3, 3)","SOME ""ME"" TIME","(1200,)",False,Name shared by a western U.S. lake & an anthropologist,Mead,1.0,0.0,"(1200,)",1200.0,hard,12,History & World Leaders,1
421,13935,2827,1996-12-10,Final Jeopardy,"(1, 1)",COUNTRIES OF THE WORLD,"(3400, 5799, 4401)",False,"With 930 million people, it's the world's second-most populous country & its most populous democracy",India,2.0,1.0,"(3400, 5799, 4401)",4533.333333333333,hard,1,"Dates, Time & Numbers",1
422,43486,7458,2017-02-01,Double Jeopardy,"(2, 5)",CAPE FEAR,"(2000,)",False,"Meaning ""father of danger"" in Arabic, Cape Abu Khatar is a reef-lined stretch of coast of this western territory",the Western Sahara,1.0,0.0,"(2000,)",2000.0,hard,3,Food & Cuisine,1
423,31504,4270,2003-03-07,Double Jeopardy,"(5, 5)",IT'S TYLER TIME!,"(2000,)",False,"In his ""American Notes"", this British author relates meeting the ""Unaffected, gentlemanly, & agreeable"" Tyler",Charles Dickens,0.0,3.0,"(2000,)",2000.0,hard,12,History & World Leaders,0
424,37472,7360,2016-09-16,Double Jeopardy,"(2, 5)",EXPLORERS,"(2000,)",False,In 1697 Cossack Vladimir Atlasov claimed this peninsula for Russia,the Kamchatka Peninsula,1.0,1.0,"(2000,)",2000.0,hard,1,"Dates, Time & Numbers",0
425,48816,7548,2017-06-07,Double Jeopardy,"(2, 3)",13-LETTER WORDS,"(1200,)",False,"This Latin word means ""father of the family""",paterfamilias,1.0,1.0,"(1200,)",1200.0,hard,14,World Regions & Capitals,0
426,49905,7566,2017-07-03,Double Jeopardy,"(5, 4)",MARVEL MOVIE MAGIC,"(1600,)",False,Super soldier serum was the stuff that created this title hero,Captain America,1.0,0.0,"(1600,)",1600.0,hard,13,Trivia & Famous People,1
427,59635,7729,2018-03-29,Double Jeopardy,"(6, 3)",THAT'S NOT FLYING!,"(1200,)",False,The marsupials called gliders are sometimes incorrectly called flying these worldwide marsupials,possums,1.0,0.0,"(1200,)",1200.0,hard,12,History & World Leaders,1
428,32565,4290,2003-04-04,Double Jeopardy,"(2, 3)",BRITISH ORDERS OF CHIVALRY,"(1200,)",False,"When you least expect it, Wham!  You get ""The Most Distinguished Order of"" these 2 saints",George & Michael,1.0,0.0,"(1200,)",1200.0,hard,10,Science & Academia,1
429,27363,4200,2002-11-29,Double Jeopardy,"(5, 4)",PORT-POURRI,"(1600,)",False,"Le Havre, or ""the haven"", is a port in Normandy, on this historic body of water",the English Channel,1.0,0.0,"(1600,)",1600.0,hard,8,Word Games,1
430,46134,7503,2017-04-05,Double Jeopardy,"(2, 5)",AVIAN LITERATURE,"(2000,)",False,"This literary pair ""went to sea in a beautiful pea-green boat""",the Owl and the Pussycat,1.0,0.0,"(2000,)",2000.0,hard,9,Inventions & Notable Names,1
431,50988,7584,2017-07-27,Double Jeopardy,"(1, 5)",THE LITERARY DR. PHIL SHOW,"(2000,)",False,It's time to search your heart & try to forgive yourself right now for axing that pawnbroker & her half sister,Raskolnikov,0.0,3.0,"(2000,)",2000.0,hard,16,"Sports, Royalty & Western History",0
